4595,006---青田名片---雙霧單局光單面2版各5盒.cdr
4176,007--校長-雙面-雙上霧p-3盒.cdr
4176,008--新化-雙面-雙上霧p-3盒.cdr
4342,022--南區業務-利百美-鄭舒尹-象牙5盒-雙.cdr
4342,021--南區業務-利百美-李幸霖-象牙5盒-雙.cdr
4342,020--利百美名片-董玉君-象牙5盒-雙.cdr
4342,018--2016南區業務-利百美-陳詠歆-象牙3盒-雙.cdr
4342,023--南區業務-利百美-賴靚瑜-象牙5盒-雙.cdr
4342,016--百企-SANUK名片-象牙卡-6組各5盒-雙(共用背面)-裁90x54mm.ai
4342,016--百企-SANUK名片-象牙卡-6組各5盒-雙(共用背面)-裁90x54mm.ai
4342,016--百企-SANUK名片-象牙卡-6組各5盒-雙(共用背面)-裁90x54mm.ai
4342,016--百企-SANUK名片-象牙卡-6組各5盒-雙(共用背面)-裁90x54mm.ai
4342,016--百企-SANUK名片-象牙卡-6組各5盒-雙(共用背面)-裁90x54mm.ai
4342,016--百企-SANUK名片-象牙卡-6組各5盒-雙(共用背面)-裁90x54mm.ai
41,015--遠東-萊妮紙2組各3盒(雙面).cdr
41,015--遠東-萊妮紙2組各3盒(雙面).cdr
264,A01--七月優惠2-菊全-190g雙銅-200張-單-裁84x59cm.ai
4218,BA01--瑞旭-A3-120G銅版紙-雙面-2000張-裁A3--helen正面.jpg
41,019--台糖長榮-愛情證書-萊妮-雙-5盒16m-裁A4.ai
88,024--訂購專線-亮膜貼紙-5盒.cdr
4176,014--我想想店卡-雙面霧-5盒2模-雙面-裁54X182mm.ai
4119,013----三商人壽-莊淑玲--亮膜貼紙--5合--才3模.cdr
4170,010--HH-2294-單亮膜-5盒3m-雙-裁4m(2刀修)成54x67mm--.ai
4176,011--日光夏林-雙霧膜-5盒-雙面.ai
88,台南-013____三商人壽_莊淑玲__亮膜貼紙__5合__才3模-5DV1M[裁3模](redojorden).pdf
4342,012--利百美-中區業務-王詩帷-象牙3盒-雙.cdr
4342,010--中區業務-利百美-劉文惠-象牙3盒-雙.cdr
4342,007--2015中區業務-利百美-呂育真-象牙3盒-雙.cdr
4342,013--利百美-中區業務-林艾璉-象牙3盒-雙.cdr
4342,014--南區業務-利百美-夏維潔-象牙5盒-雙.cdr
4342,015--南區業務-利百美-陳伊雯-象牙5盒-雙.cdr
4218,BA03--2016南瑛DM-A3-銅版120P-雙面-2000張-裁358x253mm--.pdf
4342,009--中區業務-利百美-江鈞英-象牙3盒-雙.cdr
4599,A03--進大實驗磁鐵小卡-A4-200P銅西卡-2版各2千張-雙-不裁修.ai
4599,A03--進大實驗磁鐵小卡-A4-200P銅西卡-2版各2千張-雙-不裁修.ai
4342,008--2015中區業務-利百美-連淑芬-象牙3盒-雙.cdr
4342,006--協進泳池-請假須知+缺課小卡-象牙卡 雙面 3盒.cdr
4595,001--力達國際開發有限公司人力-局上光-雙面-4人各2盒.cdr
4595,001--力達國際開發有限公司人力-局上光-雙面-4人各2盒.cdr
4595,001--力達國際開發有限公司人力-局上光-雙面-4人各2盒.cdr
4595,001--力達國際開發有限公司人力-局上光-雙面-4人各2盒.cdr
4342,002--A01926-春一支水果冰棒兌換券-象牙卡-3盒-單+[裁90X54MM].ai
279,A01--嘉商音樂會海報-A2-單面-150P銅版紙-單上亮-100張-裁A2.ai
4342,004--A01926-湯姆熊10枚代幣兌換券-象牙卡-3盒-單+[裁90X54MM].ai
4218,A02--烏樹林烤肉DM_A4_120g銅版_雙_4000張-裁A4.ai
4176,B001--冠臻-單面-5盒-雙霧膜--.cdr
15,018--彭運祥-合成卡-3盒-單--.cdr
4176,003--A01926-專屬()飲貴賓證-雙霧-雙面-3盒+[裁90X54MM].ai
4119,016--謝卡-單-雙上亮-3盒3m-裁2m(1刀修)成90X70mm.ai
88,027--國旗貼紙_亮膜貼紙_5盒-裁2m(1刀修)成85x27mm.ai
41,026--曾淑惠-萊妮-3盒-雙-裁90x54mm.ai
4176,022--陳文卿等七人-雙面霧-7組各5盒-雙彩.cdr
4176,022--陳文卿等七人-雙面霧-7組各5盒-雙彩.cdr
4176,022--陳文卿等七人-雙面霧-7組各5盒-雙彩.cdr
4176,022--陳文卿等七人-雙面霧-7組各5盒-雙彩.cdr
4176,022--陳文卿等七人-雙面霧-7組各5盒-雙彩.cdr
4176,022--陳文卿等七人-雙面霧-7組各5盒-雙彩.cdr
4176,022--陳文卿等七人-雙面霧-7組各5盒-雙彩.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
88,021--郭四農-亮膜貼紙-16組各5盒.cdr
4342,019--快3_單面_象牙_2組各3盒.ai
4342,019--快3_單面_象牙_2組各3盒.ai
41,024--林建邦-萊妮-3盒-單-裁90x54mm.ai
41,025--陳雷方-萊妮-3盒-單-裁90x54mm.ai
41,B002--屏儔生命名片_五盒兩模_萊妮卡_雙面_裁108x90mm--.ai
4176,028--黃文信-雙霧單面3盒.cdr
4599,A04--GPK19白色細格網狀袋(新改版考試用)-A4 200g銅西卡-1000張-單-不裁修.ai
4342,030--方崑財-象牙-5盒-雙-裁90x50mm.cdr
4342,033--鄭亙晃-象牙-3盒-雙-裁90x50mm.cdr
4342,031--何蕙如-象牙-5盒-雙-裁90x50mm.cdr
4342,(重傳)-011--中區業務-利百美-蘇芳孝-象牙3盒-雙.cdr
4342,032--齊麗瑛-象牙-3盒-雙-裁90x50mm.cdr
144,A05--慈光收據-G32K-複寫三聯單(紅藍黃)+單色紅-20本+流水號(002501開始-紅色)+撕線+打釘+牛皮紙封面+厚紙板底.cdr
279,A06--區公所廟口音樂會-G2-單面-150P雙銅-100張-裁G2.cdr
41,037--婚卡雁南-萊尼紙-2盒-單面.ai
41,036--婚卡珍君-萊尼紙-2盒-單面.ai
280,BA04--原住民福利地圖 A2海報 190P銅板 雙面 1000張 裁592x293mm--.cdr
4176,038--叫車-雙面-雙霧膜-5盒.cdr
41,035--開發盧琇儀(2盒萊妮雙面).cdr
4342,034--得勝水療卡-單面象牙卡-3盒.pdf
4176,039--奕昇通訊-雙-雙上霧-5盒.ai
4176,042--貴人-雙霧-3盒-單面.cdr
4342,B004--心適診所-象牙卡-雙面-5盒--.cdr
4599,A07--梁瑞龍封面+高中封面-A3-兩版各500張-銅西卡200磅-不裁邊--helen_部分1.pdf
4599,A07--梁瑞龍封面+高中封面-A3-兩版各500張-銅西卡200磅-不裁邊--helen_部分2.pdf
88,040--醇綺-亮膜貼紙-5盒2m-裁145x35mm.cdr
41,008--蔡宗霖-萊妮卡-單面-3盒.cdr
41,006--良達科技_王仁甫+周可翰-萊妮卡-單面-2人各3盒.cdr
41,006--良達科技_王仁甫+周可翰-萊妮卡-單面-2人各3盒.cdr
4342,014--2016北區業務-利百美-吳慧珍(加LINE)-象牙3盒-雙.cdr
4342,028--北區業務-利百美-林蘭菁(加LINE)-象牙5盒-雙.cdr
41,004--彌月卡養養-萊尼紙-2盒-單面.ai
1,005--林序泯名片-一級卡_雙面_3盒.cdr
4342,010--醫百黃庭暉研發工程師-象牙卡雙面2盒-去角框-裁90x54mm.ai
88,002--WS-1209_PKG-亮膜貼紙-5盒-裁50x65mm.ai
4599,A05--B060-天道-A4-銅西200P-單面-2000張-裁A4.pdf
41,007--良達科技_杜維蕃-萊妮卡-雙面-3盒.cdr
88,003--櫻花蝦-亮膜貼紙-5盒-5模大-裁2m(2刀修)成130x72mm--.cdr
4342,027--2016北區業務-利百美-潘宜伶(加LINE)-象牙5盒-雙.cdr
4342,026--2016北區業務-利百美-林宜慧(加LINE)-象牙5盒-雙.cdr
4342,025--2016北區業務-利百美-卓怡屏(加LINE)-象牙5盒-雙.cdr
4342,024--2016北區業務-利百美-吳家榆(加LINE)-象牙5盒-雙.cdr
4342,022--2014北區業務-利百美-易佳慧(加LINE)-象牙5盒-雙.cdr
4342,023--2016北區業務-利百美-王姿婷-象牙5盒(加LINE)-雙.cdr
4342,021--北區業務-利百美-楊媚予-象牙3盒(加LINE)-雙.cdr
4342,020--北區業務-利百美-侯妙蓁(加LINE)-象牙3盒-雙.cdr
4342,019--北區業務-利百美-沈怡伶(加LINE)-象牙3盒-雙.cdr
4342,018--北區業務-利百美-王詔靖(加LINE)-象牙3盒-雙.cdr
4342,017--2016北區業務-利百美-陳巧穎(加line)-象牙-3盒-雙.cdr
4342,016--2016北區業務-利百美-張文容-象牙3盒-雙.cdr
4342,015--2016北區業務-利百美-高綵潔-象牙3盒(加LINE)-雙.cdr
4342,013--2016北區業務-利百美-吳思慧(加LINE)-象牙3盒-雙.cdr
4342,012--醫百謝有信研發中心經理-象牙卡雙面2盒-去角框-裁90x54mm.ai
140,A01--帝爾(菜單)-複寫二聯單(白+紅)+單色黑-20本+糊頭+厚紙板底.ai
4342,011--醫百錢雅玲區域經理-象牙卡雙面2盒-去角框-裁90x54mm.ai
4342,009--醫百洪偉庭業務工程師-象牙卡雙面2盒-去角框-裁90x54mm.ai
41,032--台南跨協-萊妮卡三盒-雙.cdr
4342,030--carbidex名片(Davey)-雙 象牙 3盒.ai
4119,035--東森崇仁名片_雙面亮_3盒-雙.cdr
88,034--中壽湘苓_亮膜貼紙_5盒-裁82x46mm.cdr
4342,031--carbidex名片(Kane)-雙 象牙 3盒.ai
4342,033--星展首都名片雙面象牙2盒-裁90x50mm.ai
4176,040--慧心-雙霧-3盒-單面.cdr
4176,038--海蒂-雙霧-3盒-單面.cdr
4176,037--小貞-雙霧-3盒-單面.cdr
4176,039--淑婷-雙霧-3盒-單面.cdr
4342,036--高意琦-象牙-5盒-雙-裁90x50mm.cdr
77,A06--東洋建蒼電機股份有限公司-15K中式信封-側邊糊-100P道林-1000封.ai
342,BA01-1--P6061天壇九皇大帝禮斗法會DM-正面-8K-150P雙銅-雙面-3萬6仟張-裁376x260mm--.pdf
234,BA05--園刊內03-A3-150P銅版-500張-雙-不裁修--.pdf
263,BA06--園刊內04-G全-150P銅版-500張-雙-不裁修--.pdf
263,BA04--園刊內02-G全-150P銅版-500張-雙-不裁修--.pdf
263,BA03--園刊內01-G全-150P銅版-500張-雙-不裁修--.pdf
298,BA02--2016-南市大會-A4-250g銅西-500張-雙-裁190x260mm--.ai
41,041--葉佳聖-名片-萊妮卡-雙面-3盒.ai
146,wheyt===流水號從幾起===20160706165551===A02--借出單-G8K-複寫二聯單(白+藍)+單色黑-20本+撕線+流水號(紅色位子+紅字)+打釘+厚紙板底+牛皮紙封面 000001 開始.CDR
137,wheyt===流水號從幾起===20160706165612===A03--維修單-G16K-複寫二聯單(白+黃)+單色黑-20本+撕線+流水號(紅色位子+紅字)+打釘+厚紙板底+牛皮紙封面   000001 開始.CDR
137,wheyt===流水號從幾起===20160706165633===A04--請領單-G16K-複寫二聯單(白+紅)+單色黑-20本+撕線+流水號(紅色位子+紅字)+打釘+厚紙板底+牛皮紙封面   000001 開始.CDR
234,BA01-1--P6061天壇九皇大帝禮斗法會DM-正面-8K-150P雙銅-雙面-3萬6仟張-裁376X260MM--redohelen.PDF
4599,台南-A03_重審(1)_進大實驗磁鐵小卡_A4_200P銅西卡_2版各2千張_雙_[不裁修]＊2-2000XW1Mbetty(0705)(正反面審偏).AI
41,B001--誌鋒-秀涼-萊尼紙-單面-2盒--.cdr
4595,003--竹之沐名片-19蔡岷佑+07施乃華-局部上光-共兩款各5盒-雙.ai
4595,003--竹之沐名片-19蔡岷佑+07施乃華-局部上光-共兩款各5盒-雙.ai
1,005--陳葦芸-一級卡-雙面-3盒.cdr
4176,001--赤印-雙面-雙上霧-3盒.ai
4595,006--中國人壽-潘得倫(7F)-局光-5盒-雙.cdr
41,007--穩正名片-林明右和徐瑋志-萊妮-雙-2組各2盒.cdr
41,007--穩正名片-林明右和徐瑋志-萊妮-雙-2組各2盒.cdr
4119,008--永慶-雙面亮-2組各3盒-雙.cdr
4119,008--永慶-雙面亮-2組各3盒-雙.cdr
41,012--業務-萊妮-單面-2盒.cdr
4342,014--財政部林傳聖-象牙卡 單面 三盒.cdr
4595,013--黃慈薇_局部上光_單面_3盒-裁90x52mm.cdr
4599,A03--敬邀-A4-200P銅西卡-雙面-2000張-裁272x197mm.cdr
380,A02--SPN18138B+SPN13138B+NM16K廣告紙合組-2K 150g銅板紙-單面-500張-不裁修.ai
41,011--工程-萊妮-單面-3盒.cdr
78,A01--合富印刷信封-中式15K信封(側邊糊)-80g道林-1千個.ai
41,015--三商美邦-林以涵-萊妮-5盒-雙.ai
4595,024--陳曼琳-局光-3盒-單面.cdr
4595,025--黃豪程-局光-3盒-雙面.cdr
4595,023--陳昭婷-局光-3盒-單面.cdr
4342,020--宏安-象牙-3盒-雙-裁90x50mm.cdr
41,018--婚卡()芸-萊尼紙-2盒-單面.ai
298,A04--品福桌卡-A4海報-250p銅西-單面-1000張-裁A4.cdr
4342,019--護髮卡-象牙卡-5盒-雙面.ai
4342,021--鄭亙晃-象牙-3盒-雙-裁90x50mm.cdr
4595,022--宋佩倫-局光-3盒-單面.cdr
88,016--王品小粒葵花子-亮膜貼紙-5盒10模大-裁3m(2刀修)成110X149mm.ai
4599,BA04--佛光菜根譚封面-A3-200P銅西-1千張-單-不裁修--.ai
298,(重傳)-A05--亞頓-A4-銅西250P-單面-1000張-裁A4.pdf
4119,008--永慶-雙面亮-2組各3盒-雙.cdr
4119,008--永慶-雙面亮-2組各3盒-雙.cdr
4342,008--2016中區業務-利百美-潘尚陽-象牙3盒-雙.cdr
4342,003--韓國精品集點卡-象牙單面5盒.cdr
1,006--花樣年華-謝旭明-一級卡-雙面-3盒.cdr
4599,BA01--力行暑期公益講座邀請卡-A4-200磅銅西卡-1萬6千張-雙-裁A4--.pdf
88,012--山路彎彎-亮膜貼紙5盒.cdr
41,004--新進何素慧名片-萊妮紙雙面3盒.ai
4342,009--中區業務-利百美-莊佳諭-象牙3盒-雙.cdr
4119,007--104年度會員卡-雙面亮-5盒-雙面.cdr
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
4119,002--宇凡名片-20人各兩盒-雙亮膜-單--.ai
41,001--漚汪-3盒16模雙面萊妮紙-裁A4.pdf
4119,016--羅漢松-雙上亮膜5盒單面.cdr
4342,017--聖恩開發股份有限公司-徐瑞伶-象牙卡-5盒-單.cdr
88,013--奇菱電氣貼紙-亮膜貼紙-5盒8m-裁20x15公分--.ai
4176,015--殷郁翔名片-雙面霧模-2盒-單面-.ai
41,019--葉奕彤-萊妮雙面2盒.cdr
41,025--振福-來尼紙單面5盒.ai
41,022--中國信託-蔡承恩-萊妮3盒-雙面.ai
4342,032--盧懷欣_象牙卡_各兩盒_共兩個版_雙面.ai
4342,032--盧懷欣_象牙卡_各兩盒_共兩個版_雙面.ai
41,023----有家--來尼紙雙面3盒.ai
41,037---妃手作坊名片5.4X9CM_萊妮紙_雙面_3盒.ai
301,024--老城門洞-珠光貼+背刀-2款各5盒2模-裁100x65mm--.ai
301,024--老城門洞-珠光貼+背刀-2款各5盒2模-裁100x65mm--.ai
4342,020--A01926-12F展場-酷卡-象牙卡-雙面-5盒6模大-[裁105x210mm].ai
4119,026--阿吉糖燻-雙亮膜-單-3盒.cdr
4342,030--徐定國-象牙-5盒-雙.cdr
4595,029----世鴻-局光-雙面-5盒.cdr
4176,035--昱慶-雙霧膜-5盒-單.CDR
4342,031--陳俊龍-象牙-2盒-雙.cdr
4176,039--雲南製藥-雙面霧-2盒-單-去框.cdr
88,038--LJR(曲)  亮膜貼  5盒2m  裁2m(1刀修)成120x27mm.cdr
4595,028--002歐松芳-局光-單面-3盒.cdr
88,034---山路彎彎薑黃片--亮膜貼紙5盒-2模-(完成尺寸90x110mm).cdr
4119,027--10506蘇清泉-雙亮膜-5盒-雙面-背面平面化.psd
4342,021--A01926-明信片-象牙卡-雙面-7款各2盒3模大-[裁90x150mm].ai
4342,021--A01926-明信片-象牙卡-雙面-7款各2盒3模大-[裁90x150mm].ai
4342,021--A01926-明信片-象牙卡-雙面-7款各2盒3模大-[裁90x150mm].ai
4342,021--A01926-明信片-象牙卡-雙面-7款各2盒3模大-[裁90x150mm].ai
4342,021--A01926-明信片-象牙卡-雙面-7款各2盒3模大-[裁90x150mm].ai
4342,021--A01926-明信片-象牙卡-雙面-7款各2盒3模大-[裁90x150mm].ai
4342,021--A01926-明信片-象牙卡-雙面-7款各2盒3模大-[裁90x150mm].ai
4218,A01--DM高雄-A4-120p銅版紙-4000張-雙面-裁A4.cdr
4119,005--玟娟-雙面亮-單面-3盒.ai
4218,BA01--KSU-G2-120P銅版紙-2000張-雙面-裁546x396mm--.pdf
279,A02--晟陽國際海報-G全_150g銅板紙_單面_100張-修邊.jpg
4595,007--賽達克名片-局部上光-雙面-4款各3盒-7月13日(三)務必到貨.ai
4595,007--賽達克名片-局部上光-雙面-4款各3盒-7月13日(三)務必到貨.ai
4595,007--賽達克名片-局部上光-雙面-4款各3盒-7月13日(三)務必到貨.ai
4595,007--賽達克名片-局部上光-雙面-4款各3盒-7月13日(三)務必到貨.ai
1,008--花樣年華-姜宏尚-一級卡-雙面-3盒.cdr
4595,006--有南企業名片-局部上光-雙面-3盒-7月13日(三)務必到貨.ai
4176,002--台北-雙彩雙霧2盒-去框.cdr
4176,001--台中盛大名片-單彩雙霧5盒-去框.cdr
4176,003--盛大名片-雙彩雙霧2盒-去框.cdr
41,004--集點卡-萊妮卡-五盒-雙面.cdr
15,021--總丞藥局30-合成紙單面3盒.cdr
4493,A04--文化中心翠柔-吳式情牽(01-04)-A4-單面-80磅道林-1千張-裁4m(兩刀裁)成6x18cm.tif
4493,A05--文化中心翠柔-吳式情牽(06-09)-A4-單面-80磅道林-1千張-裁4m(兩刀裁)成6x18cm.tif
4342,B003--CRG2-象牙卡-雙彩-六款各二盒--.ai
4342,B003--CRG2-象牙卡-雙彩-六款各二盒--.ai
4342,B003--CRG2-象牙卡-雙彩-六款各二盒--.ai
4342,B003--CRG2-象牙卡-雙彩-六款各二盒--.ai
4342,B003--CRG2-象牙卡-雙彩-六款各二盒--.ai
4342,B003--CRG2-象牙卡-雙彩-六款各二盒--.ai
4342,B002--CRG1-象牙卡-雙彩-五款各二盒--.ai
4342,B002--CRG1-象牙卡-雙彩-五款各二盒--.ai
4342,B002--CRG1-象牙卡-雙彩-五款各二盒--.ai
4342,B002--CRG1-象牙卡-雙彩-五款各二盒--.ai
4342,B002--CRG1-象牙卡-雙彩-五款各二盒--.ai
4599,BA02--地藏王法會請柬-A4-銅西卡200P-單彩-1000張-裁190X265mm--.pdf
41,009--0712新聞局黃信文(3盒萊妮雙面).cdr
4342,B007--CRG6(2)-象牙卡-雙彩-四款各三盒--.ai
4342,B007--CRG6(2)-象牙卡-雙彩-四款各三盒--.ai
4342,B007--CRG6(2)-象牙卡-雙彩-四款各三盒--.ai
4342,B007--CRG6(2)-象牙卡-雙彩-四款各三盒--.ai
4342,B004--CRG3(1)-象牙卡-雙彩-六款各三盒--.ai
4342,B004--CRG3(1)-象牙卡-雙彩-六款各三盒--.ai
4342,B004--CRG3(1)-象牙卡-雙彩-六款各三盒--.ai
4342,B004--CRG3(1)-象牙卡-雙彩-六款各三盒--.ai
4342,B004--CRG3(1)-象牙卡-雙彩-六款各三盒--.ai
4342,B004--CRG3(1)-象牙卡-雙彩-六款各三盒--.ai
4218,BA03--高苑雙月刊1-4-G2-雙銅120P-4000張-雙彩-修邊--.pdf
4342,B005--CRG4(2)-象牙卡-雙彩-六款各三盒--.ai
4342,B005--CRG4(2)-象牙卡-雙彩-六款各三盒--.ai
4342,B005--CRG4(2)-象牙卡-雙彩-六款各三盒--.ai
4342,B005--CRG4(2)-象牙卡-雙彩-六款各三盒--.ai
4342,B005--CRG4(2)-象牙卡-雙彩-六款各三盒--.ai
4342,B005--CRG4(2)-象牙卡-雙彩-六款各三盒--.ai
41,019---迷你袋中袋--萊妮--5合--單面.cdr
4342,B006--CRG5(1)-象牙卡-雙彩-四款各三盒--.ai
4342,B006--CRG5(1)-象牙卡-雙彩-四款各三盒--.ai
4342,B006--CRG5(1)-象牙卡-雙彩-四款各三盒--.ai
4342,B006--CRG5(1)-象牙卡-雙彩-四款各三盒--.ai
4119,018--阿寶-雙面亮膜五盒-單.cdr
4342,B008--F-象牙卡-雙彩-五盒--.ai
4342,014--星展首都名片-雙面象牙2盒-裁90x50mm.ai
4342,016-----林意鴻---象牙卡雙面2盒.cdr
4342,015----王崇瑋----象牙卡雙面2盒.cdr
4342,017----陳坤劭---象牙卡雙面2盒.cdr
4191,A06---頂柳柳影46期--雙銅100磅-A2雙面-500張--才A2.cdr
4595,010--真牛-名片-局部上光-雙面-3盒-明天要.cdr
42,A03--國華-中式12k信封-100p道林-2千個.cdr
4176,011--高雄-雙彩雙霧2盒-去框.cdr
88,013---膠原蛋白---亮膜貼紙---5盒-1模大.cdr
88,012----樣本---亮膜貼紙-5盒-1模大.cdr
88,029----樂樂農場---亮膜貼紙5盒--2模.cdr
88,025--國泰(黃先仁+吳宛誼)-亮膜貼紙+背刀-5盒-裁2m(2刀修)成54x35mm.ai
4342,023--陳雯婷-象牙-5盒-雙-裁90x50mm.cdr
4342,020---會館暑期小卡--象牙--5合--6模--雙面.cdr
4342,026--微笑日作-明信片-象牙-裁140X100MM-3盒4m-雙.ai
4342,024--簡單中文DM01-象牙卡-5盒4M-雙面-裁216X90MM.ai
4342,B010--邱志偉-象牙-雙面(共用正面)-三人各三盒-裁84x54mm--.ai
4342,B010--邱志偉-象牙-雙面(共用正面)-三人各三盒-裁84x54mm--.ai
4342,B010--邱志偉-象牙-雙面(共用正面)-三人各三盒-裁84x54mm--.ai
